PaperCount,Citation,HIndex,PIndex,AIndex
8,12,2.0,2.6583,3.0721
8,6,1.0,1.454,1.647
4,3,1.0,1.25,2.0208
1,10,1.0,3.3333,1.1111
5,28,3.0,7.0,12.0833
126,380,10.0,122.5254,54.4624
2,24,0.0,3.4286,1.7469
4,14,2.0,2.6667,1.0444
6,23,3.0,7.0,8.2222
14,64,4.0,34.0,38.0417
8,120,5.0,35.9205,33.3313
23,500,7.0,189.25,315.8069
2,0,0.0,0.0,0.0
2,3,1.0,1.0,1.3333
7,12,2.0,2.7333,3.3244
3,9,2.0,2.6,5.0367
107,1569,22.0,422.1217,428.019
9,48,4.0,8.425,3.9851
21,53,5.0,15.6333,8.7294
7,107,4.0,15.7924,10.5034
60,325,9.0,112.4889,105.4447
2,1,1.0,0.25,0.5208
9,124,3.0,30.8512,19.9449
1,8,1.0,1.3333,0.4889
1,0,0.0,0.0,0.0
3,1,1.0,0.027,0.1136
2,6,1.0,1.2,1.54
1,11,1.0,2.75,5.7292
38,313,11.0,95.85,62.8381
3,1,1.0,0.3333,0.2778
3,59,0.0,28.5,41.4167
1,0,0.0,0.0,0.0
3,8,2.0,1.95,1.2775
8,193,3.0,102.5,119.5833
10,12,2.0,3.5667,2.7189
30,1024,13.0,350.8667,324.8638
43,178,7.0,66.8667,62.5456
2,1,1.0,0.1429,0.1085
101,1359,20.0,387.0833,213.8613
8,88,5.0,13.0833,15.4467
1,3,1.0,0.75,0.4375
10,37,4.0,16.75,8.8958
13,224,8.0,57.2833,84.1997
7,57,4.0,10.7083,13.625
113,2930,27.0,952.7921,448.5525
26,33,4.0,10.4762,10.1363
1,17,1.0,1.3077,1.4343
1,0,0.0,0.0,0.0
20,299,7.0,124.05,159.1642
3,26,1.0,6.5,13.5417
4,12,2.0,1.8333,2.8012
1,2,1.0,0.3333,0.3167
3,15,2.0,2.125,0.668
10,256,4.0,47.6667,33.4402
9,60,5.0,12.2083,15.9421
1,0,0.0,0.0,0.0
15,51,4.0,15.0,24.3722
74,535,11.0,198.2281,167.7019
8,27,3.0,5.4563,6.3107
10,101,4.0,23.2619,31.2267
75,232,7.0,126.4746,107.2509
4,58,3.0,16.4167,15.2137
7,31,4.0,11.0,12.6667
2,3,1.0,0.4286,0.4684
5,7,2.0,1.2333,1.8529
9,402,8.0,121.0833,186.0069
6,12,1.0,1.0962,1.0297
7,13,3.0,1.7857,0.9783
10,143,4.0,58.1667,67.8056
10,60,5.0,22.7667,37.1144
8,20,2.0,5.369,9.6021
1,0,0.0,0.0,0.0
14,95,5.0,40.619,24.6234
1,0,0.0,0.0,0.0
1,25,1.0,6.25,6.7708
2,3,1.0,0.4286,0.6827
3,7,2.0,1.1667,1.6361
12,167,6.0,21.6611,19.119
1,1,1.0,0.1429,0.0728
31,98,6.0,26.6929,16.5012
35,105,7.0,24.3167,30.3369
35,315,8.0,91.7873,91.3323
3,9,2.0,2.9,2.43
2,1,1.0,0.5,0.75
1,0,0.0,0.0,0.0
1,1,1.0,0.1667,0.0611
6,11,1.0,2.119,1.7591
1,0,0.0,0.0,0.0
22,31,3.0,9.25,4.9708
3,0,0.0,0.0,0.0
1,1,1.0,0.1,0.0336
30,90,5.0,24.9042,34.7312
20,63,4.0,15.2,21.9844
1,0,0.0,0.0,0.0
1,1,1.0,0.125,0.3397
8,19,3.0,5.9833,8.3869
1,1,1.0,0.3333,0.2778
35,366,10.0,130.85,193.8908
53,311,12.0,134.0169,82.045
36,139,6.0,34.4881,27.6592
117,814,14.0,234.8742,116.1369
7,5,1.0,1.3167,2.4564
4,4,1.0,1.0833,2.1736
38,196,7.0,61.2167,49.4864
3,49,2.0,12.25,3.0625
2,1,1.0,0.3333,0.6111
2,3,1.0,0.4286,0.1327
22,228,8.0,50.9218,76.0277
11,36,4.0,7.8,8.16
2,11,0.0,1.3175,0.16
24,197,6.0,42.4807,54.812
4,20,2.0,5.1667,1.6806
11,91,4.0,31.9167,52.3681
1,3,1.0,1.5,2.25
1,2,1.0,0.5,0.5417
4,4,1.0,0.5952,0.1366
2,4,1.0,1.3333,2.1111
2,0,0.0,0.0,0.0
31,137,6.0,33.4,32.5439
7,54,5.0,17.2167,11.0864
1,9,1.0,1.8,2.31
2,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
56,79,5.0,27.5333,19.6594
1,1,1.0,0.027,0.0297
72,871,15.0,303.6452,276.7098
12,66,5.0,14.6389,22.3061
120,614,14.0,276.0917,216.5081
9,51,5.0,12.1333,23.9793
1,2,1.0,0.5,0.5417
4,0,0.0,0.0,0.0
19,290,7.0,84.8731,98.6062
11,22,3.0,4.95,4.6108
3,9,2.0,1.9333,1.7311
93,375,10.0,143.4216,110.2292
3,8,2.0,0.6154,0.4493
8,29,3.0,12.2,16.165
8,19,3.0,3.6107,6.0645
3,4,1.0,1.3333,0.4444
1,2,1.0,0.1053,0.0387
2,11,1.0,1.5714,4.0745
9,63,3.0,14.2937,24.9123
54,583,12.0,210.5333,301.165
1,7,1.0,1.75,1.0208
1,2,1.0,0.3333,0.4833
1,12,1.0,4.0,3.3333
7,21,3.0,5.3333,6.0608
10,1,1.0,0.25,0.1458
4,154,3.0,27.5833,47.4042
2,8,0.0,1.1429,0.3537
3,8,2.0,2.2083,2.0241
1,5,1.0,1.0,0.7833
41,332,7.0,106.9833,105.4904
3,44,2.0,22.0,33.0
50,499,14.0,213.65,248.2633
26,584,12.0,186.8333,141.3111
4,3,1.0,0.3222,0.4586
2,6,0.0,0.9524,1.4218
122,868,16.0,222.2749,194.9078
5,6,2.0,3.4286,3.0612
58,372,9.0,106.2571,117.1216
210,4789,33.0,1669.998,1030.6681
23,46,4.0,8.2583,11.016
11,56,4.0,17.0595,22.7777
2,3,1.0,0.5667,0.1294
1,0,0.0,0.0,0.0
28,24,3.0,6.85,7.3825
13,303,9.0,84.381,53.4352
11,172,7.0,41.55,35.8364
5,26,3.0,5.85,10.5075
8,72,5.0,27.0262,25.3389
4,5,1.0,1.25,0.3125
22,206,9.0,46.5,68.7263
3,0,0.0,0.0,0.0
2,12,0.0,1.7778,1.817
6,13,3.0,4.0,5.9167
11,164,5.0,74.3,87.9267
42,1202,17.0,330.7333,475.0204
1,0,0.0,0.0,0.0
34,918,14.0,334.9833,300.6172
10,42,4.0,10.6667,13.691
5,25,3.0,4.2976,2.3471
4,8,2.0,2.0357,2.22
25,158,8.0,39.679,34.2896
1,2,1.0,0.25,0.067
2,4,1.0,0.6667,1.6333
1,2,1.0,0.4,0.18
56,654,13.0,249.7095,230.8921
14,61,4.0,30.4167,38.2847
1,1,1.0,0.25,0.5208
6,187,4.0,59.4167,110.6181
16,27,4.0,7.7325,6.6785
1,0,0.0,0.0,0.0
7,86,4.0,29.2024,30.0922
3,31,2.0,10.3333,18.9444
5,8,2.0,1.85,2.8742
3,0,0.0,0.0,0.0
95,755,15.0,266.0206,155.3969
1,63,1.0,15.75,9.1875
21,198,7.0,46.1512,36.5426
46,365,11.0,104.5086,60.6254
7,13,2.0,2.4306,3.2929
1,2,1.0,0.6667,0.2222
5,246,0.0,47.1429,20.269
20,674,5.0,70.1024,42.0556
119,660,13.0,156.8087,94.6552
2,4,0.0,0.8,1.4267
18,109,4.0,36.5833,33.4986
2,37,0.0,5.2857,1.9884
8,9,2.0,4.1667,6.4722
21,574,11.0,186.15,337.8758
44,176,7.0,49.0464,44.8352
5,12,2.0,9.5,10.25
1,1,1.0,0.3333,0.6111
2,1,1.0,0.2,0.04
3,0,0.0,0.0,0.0
3,33,0.0,12.3333,21.2778
1,12,1.0,3.0,1.75
3,4,1.0,1.15,2.1842
3,7,2.0,2.3333,4.2778
1,0,0.0,0.0,0.0
1,15,1.0,5.0,9.1667
10,193,6.0,64.4091,69.2236
26,260,9.0,57.8206,65.4576
8,12,2.0,3.2679,2.636
16,151,7.0,34.3714,24.9556
9,88,5.0,23.0071,36.8042
17,42,3.0,35.4833,35.0619
4,8,2.0,1.0238,0.9539
6,55,3.0,11.9167,12.3014
4,28,0.0,7.0,10.9167
1,0,0.0,0.0,0.0
87,521,13.0,162.219,104.1247
2,7,1.0,2.3333,1.9444
1,4,1.0,0.6667,0.6333
1,0,0.0,0.0,0.0
20,107,6.0,41.5833,25.3819
5,103,4.0,31.3333,56.3882
133,4700,30.0,1705.9714,1178.1842
21,152,6.0,36.3333,56.7611
1,0,0.0,0.0,0.0
1,1,1.0,0.25,0.1458
1,6,1.0,1.0,0.95
70,902,14.0,235.1529,324.4954
2,0,0.0,0.0,0.0
3,0,0.0,0.0,0.0
107,633,10.0,303.05,178.4981
1,5,1.0,1.25,0.3125
7,8,2.0,1.9619,3.3695
7,6,1.0,2.8333,1.3611
23,74,5.0,14.85,14.5182
3,3,1.0,0.6,1.37
50,218,7.0,71.8246,31.1175
3,4,1.0,0.7667,1.7783
31,471,9.0,383.0833,401.3319
19,372,11.0,85.6869,116.9022
6,59,2.0,9.9048,6.5388
3,14,2.0,2.8,2.7933
15,64,4.0,15.2804,11.2668
7,61,3.0,18.2833,28.6386
1,0,0.0,0.0,0.0
4,12,3.0,2.4,3.68
3,5,1.0,2.5,3.75
1,0,0.0,0.0,0.0
11,27,4.0,14.7143,13.56
17,33,4.0,7.7929,7.6308
67,643,14.0,263.2167,254.709
7,20,3.0,6.1667,5.7222
73,510,12.0,119.2598,163.8902
2,4,1.0,1.0,2.0833
2,0,0.0,0.0,0.0
2,3,1.0,0.2937,0.1443
11,7,2.0,1.45,1.4608
60,269,9.0,93.8556,95.884
13,279,8.0,56.8513,67.6401
4,11,2.0,1.0205,0.3441
2,1,1.0,0.1667,0.1028
4,7,2.0,1.0417,0.965
4,32,3.0,9.3333,8.9611
12,6,2.0,1.4417,1.4637
2,1,1.0,0.1667,0.4083
1,2,1.0,0.3333,0.8167
58,1608,16.0,770.9667,531.4989
15,25,3.0,8.1833,7.5269
5,27,3.0,4.4444,4.5045
2,1,1.0,0.2,0.4567
15,43,4.0,13.75,24.4631
18,176,6.0,70.0,61.0306
2,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
24,107,7.0,23.4527,20.464
1,17,1.0,2.4286,1.8446
2,0,0.0,0.0,0.0
48,142,8.0,85.1667,107.8123
6,44,3.0,15.5833,27.2569
46,464,10.0,213.6667,287.2889
10,32,2.0,6.65,3.6786
19,506,6.0,140.5643,82.4625
20,22,3.0,5.4929,3.4775
1,0,0.0,0.0,0.0
6,14,2.0,4.2857,4.0741
24,155,8.0,48.994,58.8594
22,353,7.0,179.9167,178.7569
61,1901,25.0,593.4881,763.7139
11,40,4.0,10.4857,10.8915
2,0,0.0,0.0,0.0
3,1,1.0,0.25,0.2708
9,59,4.0,18.5,31.7389
72,659,12.0,225.384,304.2765
1,15,1.0,3.0,1.35
2,10,0.0,2.2,2.6233
1,0,0.0,0.0,0.0
1,6,1.0,2.0,3.6667
2,12,1.0,2.4,0.48
27,227,9.0,80.8833,73.994
3,9,2.0,2.25,0.5625
17,89,4.0,43.25,54.0625
2,11,0.0,3.25,4.3958
6,42,4.0,12.5,8.25
9,41,4.0,16.9167,11.8681
2,2,1.0,1.0,1.5
57,405,10.0,117.965,176.5349
1,81,1.0,16.2,36.99
265,676,13.0,208.65,151.3695
2,10,1.0,3.25,6.0208
15,27,3.0,9.5833,7.3875
9,69,5.0,17.5643,22.0548
7,41,4.0,14.5833,8.5903
2,43,0.0,13.9167,11.9097
1,0,0.0,0.0,0.0
17,22,3.0,7.5,10.6667
2,1,1.0,0.3333,0.6111
19,40,4.0,12.0024,16.9968
6,32,2.0,8.0,9.1667
2,0,0.0,0.0,0.0
69,184,7.0,58.1571,45.4438
8,152,5.0,49.6,91.1033
25,64,4.0,15.9288,21.4621
4,0,0.0,0.0,0.0
12,91,7.0,29.5833,51.0486
1,7,1.0,0.7,0.3353
19,67,5.0,14.4365,24.7926
5,42,3.0,11.6667,9.1493
2,4,1.0,0.8,0.6267
5,13,2.0,2.9833,1.6658
22,76,6.0,19.9333,24.1228
1,0,0.0,0.0,0.0
12,14,2.0,2.3563,2.1219
2,19,0.0,5.9167,1.8681
2,345,0.0,29.2167,19.5887
4,2,1.0,2.0,2.0
1,0,0.0,0.0,0.0
1,15,1.0,1.3636,0.5823
30,27,3.0,16.8278,15.9432
4,3,1.0,0.75,0.8125
19,38,4.0,10.4,17.3967
4,9,2.0,2.3571,3.2353
44,609,13.0,304.7675,313.8467
3,6,1.0,1.7917,3.089
2,3,1.0,0.75,0.6042
6,42,3.0,13.4286,7.3946
30,41,4.0,8.0526,8.8598
1,22,1.0,3.6667,3.4833
38,836,17.0,261.345,362.8866
2,3,1.0,1.0,1.8333
7,23,2.0,9.0,10.1667
9,72,3.0,18.0667,21.1522
8,184,7.0,38.0667,66.0648
1,0,0.0,0.0,0.0
3,2,1.0,0.4,0.5133
2,53,0.0,26.5,23.25
1,3,1.0,0.6,0.77
1,0,0.0,0.0,0.0
10,142,6.0,34.5333,48.2094
1,0,0.0,0.0,0.0
36,284,10.0,127.2238,146.5775
77,150,6.0,39.7054,25.6362
3,28,2.0,3.9643,5.0345
3,1,1.0,0.1667,0.4083
54,162,7.0,66.2912,88.8457
1,2,1.0,0.4,0.3133
1,1,1.0,0.2,0.04
110,375,10.0,149.025,104.5609
3,15,2.0,5.0,5.6667
5,5,1.0,1.5833,1.2569
1,0,0.0,0.0,0.0
13,74,4.0,25.1524,33.4942
14,35,4.0,11.5333,19.0344
4,3,1.0,1.0,1.7917
1,1,1.0,0.25,0.0625
17,227,9.0,57.2452,83.1605
4,26,2.0,3.5111,4.8305
7,7,1.0,2.0833,2.9653
1,0,0.0,0.0,0.0
4,25,3.0,3.125,4.3683
24,223,8.0,68.5155,45.8374
1,9,1.0,2.25,4.6875
4,90,2.0,18.441,24.1496
2,1,1.0,0.125,0.0335
10,17,3.0,3.45,3.4775
7,92,4.0,22.6,27.6033
21,46,4.0,16.3167,14.1564
1,1,1.0,0.1667,0.1583
1,8,1.0,1.6,2.0533
61,1114,16.0,337.8503,416.8453
6,10,1.0,1.5,0.5734
1,17,1.0,1.0625,0.5862
34,172,7.0,49.9905,34.947
3,14,0.0,3.35,4.0742
37,206,7.0,60.675,50.0456
5,42,4.0,10.5786,14.343
2,0,0.0,0.0,0.0
11,101,3.0,18.5833,9.8014
107,564,11.0,154.456,143.2718
14,108,5.0,32.7424,33.7577
1,0,0.0,0.0,0.0
19,90,6.0,43.5512,56.7385
1,1,1.0,0.2,0.2567
10,120,5.0,31.1167,48.3997
1,2,1.0,0.4,0.3133
1,1,1.0,0.2,0.09
2,2,1.0,0.5,0.2917
78,1677,18.0,1119.6015,1078.2264
2,8,0.0,1.3333,0.6139
1,1,1.0,0.2,0.2567
17,442,8.0,163.2667,231.4358
2,9,0.0,1.5,0.55
13,37,4.0,13.55,12.7642
6,18,3.0,3.5595,5.6644
1,6,1.0,1.0,1.45
137,903,17.0,451.0455,469.1383
1,0,0.0,0.0,0.0
2,33,0.0,5.6667,3.4778
24,67,4.0,22.4524,8.7273
1,0,0.0,0.0,0.0
4,7,1.0,2.3333,0.7778
1,0,0.0,0.0,0.0
3,4,1.0,0.8,1.8267
1,0,0.0,0.0,0.0
3,45,1.0,22.5,11.25
1,8,1.0,2.0,1.1667
2,24,1.0,5.95,12.4358
3,10,1.0,2.0,0.4
13,29,3.0,10.6,17.9367
4,45,3.0,16.5,22.25
9,40,2.0,8.5833,9.7458
8,85,5.0,15.081,12.7206
3,4,1.0,0.8409,1.59
8,82,3.0,12.7879,14.5133
8,4,2.0,1.3333,0.4444
4,67,2.0,27.6667,39.1852
3,10,2.0,1.6667,1.0278
1,3,1.0,1.5,2.25
3,29,0.0,22.1667,23.6389
13,180,5.0,42.831,25.0037
5,23,3.0,7.8333,12.6944
8,662,5.0,58.0119,111.8323
36,110,6.0,33.0167,18.9214
1,0,0.0,0.0,0.0
62,1296,21.0,516.5611,601.6762
2,15,0.0,2.1429,4.8561
138,636,12.0,201.8,133.66
3,45,2.0,9.6667,3.463
22,583,10.0,293.8857,264.218
11,95,6.0,11.6634,9.8021
4,41,3.0,9.75,8.0542
8,56,4.0,36.65,34.9348
1,1,1.0,0.25,0.2708
1,3,1.0,1.0,1.8333
2,1,1.0,0.1667,0.1028
68,480,12.0,107.4429,109.8661
2,19,0.0,2.8571,2.0272
12,47,5.0,12.7786,21.0009
20,39,3.0,14.8095,13.3149
15,32,3.0,19.5667,21.1689
11,56,3.0,29.0,42.0
1,0,0.0,0.0,0.0
38,396,9.0,183.6,184.1033
81,2230,22.0,732.8982,457.8982
1,4,1.0,0.8,0.16
44,178,8.0,41.0194,54.6817
1,0,0.0,0.0,0.0
34,445,12.0,102.2845,119.8478
1,1,1.0,0.1111,0.1106
39,145,6.0,46.2595,36.8753
40,308,9.0,88.0687,93.7363
4,33,2.0,4.5,1.3536
2,0,0.0,0.0,0.0
1,0,0.0,0.0,0.0
1,20,1.0,6.6667,5.5556
1,1,1.0,0.25,0.1458
1,2,1.0,0.5,0.2917
2,3,1.0,1.0,1.8333
23,41,3.0,10.4167,12.5486
1,4,1.0,0.8,0.16
69,199,7.0,69.0905,51.5076
1,3,1.0,0.6,0.27
11,62,4.0,17.4619,30.429
16,39,4.0,12.2333,16.3406
3,0,0.0,0.0,0.0
4,16,3.0,2.2917,2.9368
1,0,0.0,0.0,0.0
65,1313,16.0,587.3631,407.8299
9,13,2.0,3.269,1.1555
5,31,1.0,6.2,1.29
7,41,5.0,13.9333,11.3783
1,6,1.0,2.0,3.6667
4,8,2.0,4.6667,5.6333
2,5,1.0,1.25,0.3125
18,370,8.0,91.3167,144.6981
1,0,0.0,0.0,0.0
2,6,1.0,0.8571,0.9367
5,4,1.0,1.3333,2.4028
10,160,7.0,56.5,45.8167
117,2564,27.0,772.961,840.3969
7,7,2.0,2.0667,3.9689
4,8,2.0,2.0,2.0778
4,14,2.0,3.6667,7.4722
19,19,3.0,6.0333,9.6928
4,25,2.0,7.7,5.915
5,17,2.0,3.4,4.9633
3,4,2.0,0.9167,1.2535
72,372,11.0,126.8012,165.6107
45,641,14.0,129.5738,159.6446
1,19,1.0,4.75,2.7708
1,4,1.0,0.8,1.8267
5,5,1.0,1.25,0.3125
1,18,1.0,2.25,0.2812
2,5,1.0,1.25,0.7292
1,1,1.0,0.25,0.2708
26,481,6.0,300.65,359.3925
11,27,2.0,3.875,3.2625
5,625,0.0,90.25,92.1859
5,10,2.0,3.0833,5.0903
3,27,0.0,8.7,13.1567
6,4,1.0,1.25,2.1042
2,1,1.0,0.1429,0.2276
1,0,0.0,0.0,0.0
22,223,7.0,37.4566,41.4396
1,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
21,95,5.0,65.5,60.2128
3,29,2.0,11.6667,19.3889
10,195,6.0,63.6667,68.0444
10,359,8.0,148.4833,214.6627
22,115,5.0,32.497,30.4071
2,18,1.0,3.0,1.1
2,1,1.0,0.2,0.4567
21,62,4.0,26.0262,31.5719
2,3,1.0,0.5,0.725
2,10,0.0,2.5,4.4583
16,3,1.0,0.9167,0.4514
1,0,0.0,0.0,0.0
6,34,4.0,14.4524,15.7607
1,5,1.0,0.8333,2.0417
5,9,2.0,2.6167,5.0747
31,53,4.0,14.5111,20.8175
5,20,2.0,5.0,2.9167
10,445,9.0,95.1574,44.6572
2,28,0.0,9.1667,7.3472
1,3,1.0,0.5,0.0833
24,55,5.0,23.0,18.3333
33,267,6.0,45.9688,66.02
1,0,0.0,0.0,0.0
10,16,3.0,5.5,9.2583
8,8,2.0,2.0,3.3611
25,62,5.0,19.7389,18.5223
2,15,1.0,3.0,1.35
63,422,10.0,142.2167,87.9686
17,161,5.0,51.2,73.7761
2,17,0.0,4.25,6.8542
8,4,1.0,1.8667,1.6789
14,33,4.0,6.1722,4.0944
23,123,6.0,37.5167,65.4607
17,59,3.0,13.5833,4.7199
6,10,1.0,2.5,4.8429
22,44,4.0,7.7687,8.0581
24,207,6.0,51.0048,31.0584
14,17,3.0,2.7325,1.1474
7,36,4.0,10.0762,8.2087
1,2,1.0,0.5,1.0417
10,24,2.0,7.9167,3.0764
96,3358,27.0,853.1549,501.2553
44,254,8.0,71.3167,67.7369
30,409,11.0,210.1667,256.9306
9,25,3.0,10.7333,12.33
7,178,3.0,64.6,61.9367
3,9,2.0,2.5417,4.6337
6,71,4.0,12.4857,12.5761
12,114,7.0,24.6262,34.0816
8,26,3.0,3.8576,3.9773
3,9,2.0,0.7567,0.5799
38,186,7.0,45.5,39.0194
21,393,8.0,153.575,152.2503
33,227,9.0,135.9827,137.4386
8,64,4.0,18.5,23.6917
2,0,0.0,0.0,0.0
20,338,11.0,87.6103,124.4771
54,310,9.0,122.3786,90.1875
21,207,9.0,47.1076,73.7661
2,2,1.0,0.6667,1.2222
1,10,1.0,3.3333,6.1111
4,25,2.0,5.0833,3.6375
1,0,0.0,0.0,0.0
5,9,2.0,1.8333,3.3194
11,122,6.0,25.85,48.3075
20,39,4.0,19.1667,19.05
39,841,12.0,422.031,414.5759
12,130,3.0,32.55,8.2225
68,150,6.0,37.3906,14.5792
32,58,4.0,20.5357,14.4962
63,699,16.0,284.2929,258.6676
118,3483,26.0,1548.2667,1744.4246
2,5,1.0,0.7143,1.852
3,2,1.0,0.5,0.2917
9,128,5.0,44.8,42.41
1,5,1.0,0.7143,0.102
13,63,4.0,31.5714,40.7435
1,26,1.0,8.6667,15.8889
1,0,0.0,0.0,0.0
57,54,4.0,19.0,17.6138
147,4180,34.0,1546.4429,1382.34
1,17,1.0,2.8333,1.0389
30,343,12.0,89.9333,121.0283
7,27,1.0,9.0,7.5
15,64,5.0,10.4205,13.1847
4,4,2.0,1.1667,0.3472
9,71,4.0,20.1333,24.3961
1,12,1.0,2.4,5.48
1,0,0.0,0.0,0.0
24,229,8.0,55.5655,67.4834
33,82,5.0,22.4333,25.0339
1,0,0.0,0.0,0.0
7,10,2.0,4.1667,5.1389
6,53,5.0,19.6667,18.8802
1,18,1.0,4.5,9.375
1,0,0.0,0.0,0.0
1,10,1.0,2.5,2.7083
1,8,1.0,1.6,0.32
42,200,7.0,53.1545,73.6593
3,6,2.0,1.2857,1.5384
9,78,6.0,16.8667,13.2956
1,1,1.0,0.2,0.09
5,1,1.0,0.3333,0.6111
82,112,5.0,38.019,34.1922
1,3,1.0,0.6,0.27
18,200,8.0,45.0929,65.5816
5,2,1.0,0.527,0.7844
2,0,0.0,0.0,0.0
76,343,11.0,122.4171,141.9248
4,14,2.0,5.0333,2.6039
6,15,2.0,5.4167,4.4931
1,1,1.0,0.25,0.0625
1,0,0.0,0.0,0.0
27,9,1.0,4.25,3.5625
1,1,1.0,0.1667,0.4083
35,67,4.0,24.25,15.9319
3,13,1.0,2.1667,1.3361
36,145,7.0,38.2167,57.8614
3,7,2.0,1.5667,1.73
23,658,11.0,268.4048,301.038
5,44,3.0,7.6636,4.7339
13,161,6.0,48.1417,53.0618
4,0,0.0,0.0,0.0
1,8,1.0,1.1429,2.9633
7,11,2.0,2.2417,4.6756
59,721,8.0,609.1683,609.6577
26,281,9.0,97.3,152.0671
1,8,1.0,2.6667,2.2222
1,0,0.0,0.0,0.0
2,0,0.0,0.0,0.0
6,6,2.0,1.95,1.1942
18,55,4.0,17.9457,19.3426
7,3,1.0,0.6458,0.6861
61,113,6.0,37.1333,43.315
139,3237,29.0,1494.5998,1925.1734
3,9,2.0,2.05,1.5142
25,582,13.0,199.9167,292.2819
8,9,2.0,2.4833,3.6869
1,2,1.0,0.3333,0.4833
123,4455,32.0,1380.3278,1238.2699
2,2,1.0,0.1429,0.0604
4,18,3.0,4.5,8.625
4,17,3.0,8.5,12.75
1,1,1.0,0.0588,0.0798
11,46,3.0,14.1972,25.9703
1,3,1.0,0.4286,1.1112
8,2,1.0,0.2857,0.2003
62,572,13.0,235.3198,224.6418
9,39,4.0,18.9167,21.2981
16,16,2.0,3.131,3.8971
3,5,1.0,1.1333,1.2044
25,35,3.0,9.0762,6.9987
5,63,2.0,20.9167,17.7431
20,79,5.0,24.4583,28.0689
6,60,3.0,20.8333,29.0278
1,0,0.0,0.0,0.0
5,19,3.0,4.0667,5.516
2,30,1.0,5.0,3.0833
5,25,3.0,4.775,2.524
121,673,13.0,224.6417,139.3981
1,2,1.0,0.4,0.9133
37,229,8.0,79.3833,61.7161
40,197,7.0,57.9833,88.5008
8,21,2.0,6.0833,9.0069
2,6,1.0,1.25,0.9292
3,22,0.0,4.95,8.0025
9,27,3.0,9.7833,15.1386
19,72,5.0,16.1799,18.0203
2,4,1.0,3.5,3.75
9,31,2.0,9.3369,3.7902
28,78,5.0,20.3924,20.4416
16,264,6.0,78.0274,54.3082
14,564,8.0,213.2333,281.2608
3,0,0.0,0.0,0.0
1,8,1.0,1.3333,0.4889
5,2,1.0,0.5,1.0417
2,0,0.0,0.0,0.0
96,1255,16.0,484.7301,315.9739
2,7,1.0,2.3333,4.2778
1,0,0.0,0.0,0.0
1,24,1.0,4.0,2.4667
2,0,0.0,0.0,0.0
21,34,3.0,10.2917,15.7956
11,170,5.0,87.5,68.6845
2,14,1.0,2.0,3.1857
4,12,1.0,1.7714,1.974
3,4,1.0,0.8929,0.9329
6,3,1.0,0.375,0.4567
3,0,0.0,0.0,0.0
9,70,5.0,21.4524,17.0317
7,17,3.0,5.0,4.375
9,74,4.0,18.9119,13.9732
2,0,0.0,0.0,0.0
1,63,1.0,7.0,0.7778
1,1,1.0,0.25,0.2708
2,9,0.0,0.6375,0.1414
4,8,2.0,1.1786,0.7481
1,1,1.0,0.125,0.2147
44,103,5.0,22.831,25.7899
9,37,4.0,9.5333,11.1428
151,2997,27.0,822.4917,626.3206
8,26,3.0,7.5588,9.2236
6,46,3.0,18.0,10.2917
1,1,1.0,0.1667,0.1028
1,0,0.0,0.0,0.0
1,6,1.0,1.2,1.54
7,19,3.0,5.75,9.4792
5,20,2.0,4.9,9.6883
8,71,3.0,21.2222,34.5015
7,22,2.0,4.5167,4.5964
10,82,6.0,22.4048,25.0741
7,5,1.0,1.3333,1.9444
3,0,0.0,0.0,0.0
53,109,5.0,48.45,42.2247
48,168,8.0,61.823,57.9674
6,6,1.0,1.7833,3.0469
3,12,1.0,4.0,3.3333
1,0,0.0,0.0,0.0
3,2,1.0,0.5833,1.1319
3,22,2.0,5.2667,6.5256
2,2,1.0,0.3429,0.3652
9,123,5.0,40.7405,26.318
7,42,3.0,14.7667,18.8561
6,3983,4.0,1986.4444,999.3133
67,208,8.0,56.5524,52.1532
10,77,5.0,13.0369,22.8122
29,110,5.0,36.4841,23.951
12,175,6.0,31.4417,11.8046
18,193,6.0,41.0133,43.4129
49,287,8.0,161.7222,149.3202
1,0,0.0,0.0,0.0
83,634,10.0,134.6325,102.4797
9,79,4.0,16.6417,29.6927
5,540,4.0,259.1607,383.7127
40,138,6.0,61.3857,69.5168
3,1,1.0,0.2,0.4567
10,149,6.0,43.95,20.3719
26,305,10.0,116.1333,168.5389
5,19,2.0,10.1667,10.6667
4,10,1.0,2.0,2.5667
1,0,0.0,0.0,0.0
26,86,5.0,17.2726,6.7138
5,9,1.0,1.3889,0.9128
23,56,5.0,18.075,23.5928
5,26,2.0,9.1667,16.3056
3,2,1.0,0.6667,1.2222
67,1980,25.0,764.2083,721.7516
3,100,0.0,14.1778,2.1664
64,190,8.0,75.5524,77.2664
7,41,4.0,6.2698,3.2864
7,163,4.0,50.3929,88.7234
4,6,2.0,0.8333,0.8037
8,10,3.0,1.1058,0.7663
6,28,3.0,7.0333,11.2094
23,480,11.0,159.1167,244.2581
14,16,3.0,3.4194,2.8847
2,5,1.0,0.8333,2.0417
40,232,9.0,106.7262,115.2202
3,95,0.0,31.6667,26.3889
10,35,3.0,12.5,19.125
1,11,1.0,2.2,2.8233
50,107,6.0,34.15,27.9869
